id,sourceRowNumber,roiGroup,groupTitle,provider,organisation,category,title,cleanTitle,slugOrId,jurisdiction,topic,featureUnit,formats,isSpatial,isLargeOrSpecial,proposedAction,proposedPlacement,proposedRuntime,confidence,currentProviderUrl,waybackUrl,internetArchiveStatus,canonicalSourcePolicy,bestExistingMatchType,bestExistingMatchId,bestExistingMatchTitle,bestExistingMatchScore,bestExistingMatchStillPresent,allMatchEvidence,resolvedBlockers,residualBlockers,residualBlockerCount,cleanedRecommendation,geographyRecommendation,comparabilityRecommendation,sourcePlacement,sourceProvenanceDraft,approvalState,publicationState,runtimeDesired,runtimeConversion
medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:townland-boundaries-generalised-20m-national-statutory-boundaries-20151:00083,84,3. Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Tailte/OSI/data.gov.ie,Tailte Éireann,spatial,Townland Boundaries Generalised 20m - National Statutory Boundaries - 2015,Townland Boundaries Generalised 20m - National Statutory Boundaries - 2015,townland-boundaries-generalised-20m-national-statutory-boundaries-20151,Republic of Ireland,boundary,townlands,ARCGIS GEOSERVICES REST API|CSV|GDB|GEOJSON|GPKG|HTML|KML|TXT|XLSX|ZIP,true,true,hold-special-format,Books/Tables/Sources source/download record,[object Object],45,https://data.gov.ie/dataset/townland-boundaries-generalised-20m-national-statutory-boundaries-20151,https://web.archive.org/web/*/https://data.gov.ie/dataset/townland-boundaries-generalised-20m-national-statutory-boundaries-20151,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"geography-crosswalk-and-versioning: geography family inferred | geography-matching: geography family inferred | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate | large-or-special-format-review: size/format decision remains before runtime publication,2,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,Match to canonical townland generation/version; retain provider/source version as a variant if geometry differs.,,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Tailte Éireann | Townland Boundaries Generalised 20m - National Statutory Boundaries - 2015 | formats: ARCGIS GEOSERVICES REST API, CSV, GDB, GEOJSON, GPKG, HTML, KML, TXT, XLSX, ZIP | current URL: https://data.gov.ie/dataset/townland-boundaries-generalised-20m-national-statutory-boundaries-20151 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,download/source viewport first,Do not convert until size/format review approves an interactive derivative.
medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:townland-boundaries-generalised-50m-national-statutory-boundaries-20151:00084,85,3. Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Tailte/OSI/data.gov.ie,Tailte Éireann,spatial,Townland Boundaries Generalised 50m - National Statutory Boundaries - 2015,Townland Boundaries Generalised 50m - National Statutory Boundaries - 2015,townland-boundaries-generalised-50m-national-statutory-boundaries-20151,Republic of Ireland,boundary,townlands,ARCGIS GEOSERVICES REST API|CSV|GDB|GEOJSON|GPKG|HTML|KML|TXT|XLSX|ZIP,true,true,hold-special-format,Books/Tables/Sources source/download record,[object Object],45,https://data.gov.ie/dataset/townland-boundaries-generalised-50m-national-statutory-boundaries-20151,https://web.archive.org/web/*/https://data.gov.ie/dataset/townland-boundaries-generalised-50m-national-statutory-boundaries-20151,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"geography-crosswalk-and-versioning: geography family inferred | geography-matching: geography family inferred | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate | large-or-special-format-review: size/format decision remains before runtime publication,2,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,Match to canonical townland generation/version; retain provider/source version as a variant if geometry differs.,,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Tailte Éireann | Townland Boundaries Generalised 50m - National Statutory Boundaries - 2015 | formats: ARCGIS GEOSERVICES REST API, CSV, GDB, GEOJSON, GPKG, HTML, KML, TXT, XLSX, ZIP | current URL: https://data.gov.ie/dataset/townland-boundaries-generalised-50m-national-statutory-boundaries-20151 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,download/source viewport first,Do not convert until size/format review approves an interactive derivative.
medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:townlands-national-placenames-gazetteer1:00085,86,3. Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Tailte/OSI/data.gov.ie,Tailte Éireann,spatial,Townlands - National Placenames Gazetteer,Townlands - National Placenames Gazetteer,townlands-national-placenames-gazetteer1,Republic of Ireland,boundary,townlands,ARCGIS GEOSERVICES REST API|CSV|GDB|GEOJSON|GPKG|HTML|KML|TXT|XLSX|ZIP,true,true,hold-special-format,Books/Tables/Sources source/download record,[object Object],45,https://data.gov.ie/dataset/townlands-national-placenames-gazetteer1,https://web.archive.org/web/*/https://data.gov.ie/dataset/townlands-national-placenames-gazetteer1,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"geography-crosswalk-and-versioning: geography family inferred | geography-matching: geography family inferred | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate | large-or-special-format-review: size/format decision remains before runtime publication,2,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,Match to canonical townland generation/version; retain provider/source version as a variant if geometry differs.,,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Tailte Éireann | Townlands - National Placenames Gazetteer | formats: ARCGIS GEOSERVICES REST API, CSV, GDB, GEOJSON, GPKG, HTML, KML, TXT, XLSX, ZIP | current URL: https://data.gov.ie/dataset/townlands-national-placenames-gazetteer1 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,download/source viewport first,Do not convert until size/format review approves an interactive derivative.
medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:townlands-national-statutory-boundaries-20191:00086,87,3. Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Tailte/OSI/data.gov.ie,Tailte Éireann,spatial,Townlands - National Statutory Boundaries - 2019,Townlands - National Statutory Boundaries - 2019,townlands-national-statutory-boundaries-20191,Republic of Ireland,boundary,townlands,ARCGIS GEOSERVICES REST API|CSV|GDB|GEOJSON|GPKG|HTML|KML|TXT|XLSX|ZIP,true,true,hold-special-format,Books/Tables/Sources source/download record,[object Object],45,https://data.gov.ie/dataset/townlands-national-statutory-boundaries-20191,https://web.archive.org/web/*/https://data.gov.ie/dataset/townlands-national-statutory-boundaries-20191,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"geography-crosswalk-and-versioning: geography family inferred | geography-matching: geography family inferred | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate | large-or-special-format-review: size/format decision remains before runtime publication,2,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,Match to canonical townland generation/version; retain provider/source version as a variant if geometry differs.,,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Tailte Éireann | Townlands - National Statutory Boundaries - 2019 | formats: ARCGIS GEOSERVICES REST API, CSV, GDB, GEOJSON, GPKG, HTML, KML, TXT, XLSX, ZIP | current URL: https://data.gov.ie/dataset/townlands-national-statutory-boundaries-20191 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,download/source viewport first,Do not convert until size/format review approves an interactive derivative.
medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:townlands-national-statutory-boundaries-2019-generalised-20m1:00087,88,3. Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Tailte/OSI/data.gov.ie,Tailte Éireann,spatial,Townlands - National Statutory Boundaries - 2019 - Generalised 20m,Townlands - National Statutory Boundaries - 2019 - Generalised 20m,townlands-national-statutory-boundaries-2019-generalised-20m1,Republic of Ireland,boundary,townlands,ARCGIS GEOSERVICES REST API|CSV|GDB|GEOJSON|GPKG|HTML|KML|TXT|XLSX|ZIP,true,true,hold-special-format,Books/Tables/Sources source/download record,[object Object],45,https://data.gov.ie/dataset/townlands-national-statutory-boundaries-2019-generalised-20m1,https://web.archive.org/web/*/https://data.gov.ie/dataset/townlands-national-statutory-boundaries-2019-generalised-20m1,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"geography-crosswalk-and-versioning: geography family inferred | geography-matching: geography family inferred | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate | large-or-special-format-review: size/format decision remains before runtime publication,2,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,Match to canonical townland generation/version; retain provider/source version as a variant if geometry differs.,,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Tailte Éireann | Townlands - National Statutory Boundaries - 2019 - Generalised 20m | formats: ARCGIS GEOSERVICES REST API, CSV, GDB, GEOJSON, GPKG, HTML, KML, TXT, XLSX, ZIP | current URL: https://data.gov.ie/dataset/townlands-national-statutory-boundaries-2019-generalised-20m1 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,download/source viewport first,Do not convert until size/format review approves an interactive derivative.
medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:townlands-national-statutory-boundaries-ungeneralised-20241:00088,89,3. Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Tailte/OSI/data.gov.ie,Tailte Éireann,spatial,Townlands - National Statutory Boundaries - Ungeneralised - 2024,Townlands - National Statutory Boundaries - Ungeneralised - 2024,townlands-national-statutory-boundaries-ungeneralised-20241,Republic of Ireland,boundary,townlands,ARCGIS GEOSERVICES REST API|CSV|GDB|GEOJSON|GPKG|HTML|KML|TXT|XLSX|ZIP,true,true,hold-special-format,Books/Tables/Sources source/download record,[object Object],45,https://data.gov.ie/dataset/townlands-national-statutory-boundaries-ungeneralised-20241,https://web.archive.org/web/*/https://data.gov.ie/dataset/townlands-national-statutory-boundaries-ungeneralised-20241,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"geography-crosswalk-and-versioning: geography family inferred | geography-matching: geography family inferred | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate | large-or-special-format-review: size/format decision remains before runtime publication,2,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,Match to canonical townland generation/version; retain provider/source version as a variant if geometry differs.,,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Tailte Éireann | Townlands - National Statutory Boundaries - Ungeneralised - 2024 | formats: ARCGIS GEOSERVICES REST API, CSV, GDB, GEOJSON, GPKG, HTML, KML, TXT, XLSX, ZIP | current URL: https://data.gov.ie/dataset/townlands-national-statutory-boundaries-ungeneralised-20241 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,download/source viewport first,Do not convert until size/format review approves an interactive derivative.
medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:townlands-national-statutory-boundaries-ungeneralised-2026:00089,90,3. Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Tailte/OSI/data.gov.ie,Tailte Éireann,spatial,Townlands - National Statutory Boundaries - Ungeneralised 2026,Townlands - National Statutory Boundaries - Ungeneralised 2026,townlands-national-statutory-boundaries-ungeneralised-2026,Republic of Ireland,boundary,townlands,ARCGIS GEOSERVICES REST API|CSV|GDB|GEOJSON|GPKG|HTML|KML|TXT|XLSX|ZIP,true,true,hold-special-format,Books/Tables/Sources source/download record,[object Object],45,https://data.gov.ie/dataset/townlands-national-statutory-boundaries-ungeneralised-2026,https://web.archive.org/web/*/https://data.gov.ie/dataset/townlands-national-statutory-boundaries-ungeneralised-2026,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"geography-crosswalk-and-versioning: geography family inferred | geography-matching: geography family inferred | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate | large-or-special-format-review: size/format decision remains before runtime publication,2,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,Match to canonical townland generation/version; retain provider/source version as a variant if geometry differs.,,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Tailte Éireann | Townlands - National Statutory Boundaries - Ungeneralised 2026 | formats: ARCGIS GEOSERVICES REST API, CSV, GDB, GEOJSON, GPKG, HTML, KML, TXT, XLSX, ZIP | current URL: https://data.gov.ie/dataset/townlands-national-statutory-boundaries-ungeneralised-2026 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,download/source viewport first,Do not convert until size/format review approves an interactive derivative.
medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:administrative-areas1:00090,91,3. Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,data.gov.ie,"Department of Housing, Local Government and Heritage",spatial,Administrative Areas,Administrative Areas,administrative-areas1,Ireland / unspecified,source-data,features,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML|KML|ZIP,true,false,variant-child-map,Maps > boundary/geography variant,[object Object],45,https://data.gov.ie/dataset/administrative-areas1,https://web.archive.org/web/*/https://data.gov.ie/dataset/administrative-areas1,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"duplicate-or-variant-review: classified as variant-child-map | large-or-special-format-review: normal source package; no special-format hold | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",geography-crosswalk-and-versioning: needs exact geography crosswalk,1,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Department of Housing, Local Government and Heritage | Administrative Areas | formats: ARCGIS GEOSERVICES REST API, CSV, GEOJSON, HTML, KML, ZIP | current URL: https://data.gov.ie/dataset/administrative-areas1 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,MapLibre interactive layer,Convert source geometry to PMTiles/vector tiles after approval.
medium-prep:5-local-authority-planning-property-open-data-layers:boundaries6:00093,94,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,Roscommon County Council,spatial,Boundaries,Boundaries,boundaries6,Ireland / unspecified,boundary,features,ARCGIS GEOSERVICES REST API|CSV|GDB|GEOJSON|GPKG|HTML|KML|TXT|XLSX|ZIP,true,true,hold-special-format,Books/Tables/Sources source/download record,[object Object],45,https://data.gov.ie/dataset/boundaries6,https://web.archive.org/web/*/https://data.gov.ie/dataset/boundaries6,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate | large-or-special-format-review: size/format decision remains before runtime publication,2,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Roscommon County Council | Boundaries | formats: ARCGIS GEOSERVICES REST API, CSV, GDB, GEOJSON, GPKG, HTML, KML, TXT, XLSX, ZIP | current URL: https://data.gov.ie/dataset/boundaries6 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,download/source viewport first,Do not convert until size/format review approves an interactive derivative.
medium-prep:2-irish-election-source-enrichment-data:dail-constituencies-2013-sdcc1:00101,102,2. Irish election source/enrichment data,Irish election source/enrichment data,data.gov.ie,South Dublin County Council,spatial,Dail Constituencies 2013 SDCC,Dail Constituencies 2013 SDCC,dail-constituencies-2013-sdcc1,Republic of Ireland,election,constituencies,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML|KML|ZIP,true,false,new-interactive-map,Books/Tables/Sources source/download record,[object Object],60,https://data.gov.ie/dataset/dail-constituencies-2013-sdcc1,https://web.archive.org/web/*/https://data.gov.ie/dataset/dail-constituencies-2013-sdcc1,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"large-or-special-format-review: normal source package; no special-format hold | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate | election-model-merge-and-provenance-review: requires exact election merge review,2,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"South Dublin County Council | Dail Constituencies 2013 SDCC | formats: ARCGIS GEOSERVICES REST API, CSV, GEOJSON, HTML, KML, ZIP | current URL: https://data.gov.ie/dataset/dail-constituencies-2013-sdcc1 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,MapLibre interactive layer,Convert source geometry to PMTiles/vector tiles after approval.
medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:district-electoral-divisions-boundaries:00103,104,3. Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,data.gov.ie,Monaghan County Council,spatial,District Electoral Divisions Boundaries,District Electoral Divisions Boundaries,district-electoral-divisions-boundaries,Ireland / unspecified,boundary,Electoral Divisions,ARCGIS GEOSERVICES REST API|CSV|GEOJSON|HTML|KML|ZIP,true,false,variant-child-map,Maps > boundary/geography variant,[object Object],45,https://data.gov.ie/dataset/district-electoral-divisions-boundaries,https://web.archive.org/web/*/https://data.gov.ie/dataset/district-electoral-divisions-boundaries,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"duplicate-or-variant-review: classified as variant-child-map | geography-crosswalk-and-versioning: geography family inferred | geography-matching: geography family inferred | large-or-special-format-review: normal source package; no special-format hold | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",,0,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,Match to ROI ED/DED generation and province child entries; avoid duplicating existing ED time-series maps.,,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Monaghan County Council | District Electoral Divisions Boundaries | formats: ARCGIS GEOSERVICES REST API, CSV, GEOJSON, HTML, KML, ZIP | current URL: https://data.gov.ie/dataset/district-electoral-divisions-boundaries | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,MapLibre interactive layer,Convert source geometry to PMTiles/vector tiles after approval.
medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:ed-boundaries-dlr:00104,105,3. Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,Authoritative boundary variants from Tailte/OSI/Open Data NI/NISRA,data.gov.ie,Dún Laoghaire-Rathdown County Council,spatial,Electoral Divisions DLR,Electoral Divisions DLR,ed-boundaries-dlr,Northern Ireland,boundary,Electoral Divisions,GEOJSON|ZIP,true,false,variant-child-map,Maps > boundary/geography variant,[object Object],45,https://data.gov.ie/dataset/ed-boundaries-dlr,https://web.archive.org/web/*/https://data.gov.ie/dataset/ed-boundaries-dlr,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"duplicate-or-variant-review: classified as variant-child-map | geography-crosswalk-and-versioning: geography family inferred | geography-matching: geography family inferred | large-or-special-format-review: normal source package; no special-format hold | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",,0,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,Match to ROI ED/DED generation and province child entries; avoid duplicating existing ED time-series maps.,,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Dún Laoghaire-Rathdown County Council | Electoral Divisions DLR | formats: GEOJSON, ZIP | current URL: https://data.gov.ie/dataset/ed-boundaries-dlr | IA mirror/download link pending; do not expose local drive paths.",ready-for-approval,staged-only-not-published,MapLibre interactive layer,Convert source geometry to PMTiles/vector tiles after approval.
medium-prep:5-local-authority-planning-property-open-data-layers:greystones-delgany-kilcoole-local-planning-framework-boundary-adopted-2026:00108,109,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,Wicklow County Council,spatial,Greystones-Delgany & Kilcoole Local Planning Framework Boundary (Adopted 2026),Greystones-Delgany & Kilcoole Local Planning Framework Boundary (Adopted 2026),greystones-delgany-kilcoole-local-planning-framework-boundary-adopted-2026,Ireland / unspecified,boundary,features,"CSV|CSV, SHAPEFILE, FILE GEODATABASE, GEOJSON AND KML|ESRI REST SERVICE|GEOJSON|KMZ|SHAPEFILES",true,true,hold-special-format,Books/Tables/Sources source/download record,[object Object],45,https://data.gov.ie/dataset/greystones-delgany-kilcoole-local-planning-framework-boundary-adopted-2026,https://web.archive.org/web/*/https://data.gov.ie/dataset/greystones-delgany-kilcoole-local-planning-framework-boundary-adopted-2026,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate | Large/special format: requires download-only vs derived-runtime decision.,2,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,Interactive map if dedupe passes and size/geometry is suitable; otherwise source/download record.,"Wicklow County Council | Greystones-Delgany & Kilcoole Local Planning Framework Boundary (Adopted 2026) | formats: CSV, CSV, SHAPEFILE, FILE GEODATABASE, GEOJSON AND KML, ESRI REST SERVICE, GEOJSON, KMZ, SHAPEFILES | current URL: https://data.gov.ie/dataset/greystones-delgany-kilcoole-local-planning-framework-boundary-adopted-2026 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,download/source viewport first,Do not convert until size/format review approves an interactive derivative.
medium-prep:5-local-authority-planning-property-open-data-layers:planning-application-boundaries-roscommon6:00115,116,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,Roscommon County Council,spatial,Planning Application Boundaries - Roscommon,Planning Application Boundaries - Roscommon,planning-application-boundaries-roscommon6,Ireland / unspecified,boundary,features,ARCGIS GEOSERVICES REST API|CSV|GDB|GEOJSON|GPKG|HTML|KML|TXT|XLSX|ZIP,true,true,hold-special-format,Books/Tables/Sources source/download record,[object Object],45,https://data.gov.ie/dataset/planning-application-boundaries-roscommon6,https://web.archive.org/web/*/https://data.gov.ie/dataset/planning-application-boundaries-roscommon6,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate | large-or-special-format-review: size/format decision remains before runtime publication,2,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Roscommon County Council | Planning Application Boundaries - Roscommon | formats: ARCGIS GEOSERVICES REST API, CSV, GDB, GEOJSON, GPKG, HTML, KML, TXT, XLSX, ZIP | current URL: https://data.gov.ie/dataset/planning-application-boundaries-roscommon6 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,download/source viewport first,Do not convert until size/format review approves an interactive derivative.
medium-prep:5-local-authority-planning-property-open-data-layers:planning-application-points5:00116,117,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,"Department of Housing, Local Government and Heritage",spatial,Planning Application Points,Planning Application Points,planning-application-points5,Ireland / unspecified,planning-property,features,ARCGIS GEOSERVICES REST API|CSV|GDB|GEOJSON|GPKG|HTML|KML|TXT|XLSX|ZIP,true,true,hold-special-format,Books/Tables/Sources source/download record,[object Object],45,https://data.gov.ie/dataset/planning-application-points5,https://web.archive.org/web/*/https://data.gov.ie/dataset/planning-application-points5,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate | large-or-special-format-review: size/format decision remains before runtime publication,2,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Department of Housing, Local Government and Heritage | Planning Application Points | formats: ARCGIS GEOSERVICES REST API, CSV, GDB, GEOJSON, GPKG, HTML, KML, TXT, XLSX, ZIP | current URL: https://data.gov.ie/dataset/planning-application-points5 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,download/source viewport first,Do not convert until size/format review approves an interactive derivative.
medium-prep:5-local-authority-planning-property-open-data-layers:planning-application-sites5:00117,118,5. Local authority planning/property/open-data layers,Local authority planning/property/open-data layers,data.gov.ie,"Department of Housing, Local Government and Heritage",spatial,Planning Application Sites,Planning Application Sites,planning-application-sites5,Ireland / unspecified,planning-property,features,ARCGIS GEOSERVICES REST API|CSV|GDB|GEOJSON|GPKG|HTML|KML|TXT|XLSX|ZIP,true,true,hold-special-format,Books/Tables/Sources source/download record,[object Object],45,https://data.gov.ie/dataset/planning-application-sites5,https://web.archive.org/web/*/https://data.gov.ie/dataset/planning-application-sites5,pending-upload-or-linking,"current provider URL first, Wayback and IA mirror/link retained where available",,,,,false,,"local-authority-duplication-and-topic-placement: batched by council/provider for approval | map-conversion-pmtiles-or-download-only-decision: conversion path staged, not executed",duplicate-or-variant-review: no existing match candidate | large-or-special-format-review: size/format decision remains before runtime publication,2,Compare provider/date/scale/generalisation/schema; publish only as variant/child/source if materially different.,"Use provider extent, geometry type, year, and existing Civgraph family as matching keys before creating new records.",,IA download/viewport first; R2/CDN only for approved derived tiles/previews.,"Department of Housing, Local Government and Heritage | Planning Application Sites | formats: ARCGIS GEOSERVICES REST API, CSV, GDB, GEOJSON, GPKG, HTML, KML, TXT, XLSX, ZIP | current URL: https://data.gov.ie/dataset/planning-application-sites5 | IA mirror/download link pending; do not expose local drive paths.",ready-with-residual-review,staged-only-not-published,download/source viewport first,Do not convert until size/format review approves an interactive derivative.
