DZ2021_cd,DZ2021_nm,ward_key
N20003258,The_Mournes_A2,down|tollymore
N20003343,Slieve_Croob_G5,down|dundrum
N20003345,Slieve_Croob_J4,down|castlewellan
N20003342,Slieve_Croob_J2,down|castlewellan
N20003341,Slieve_Croob_J1,down|castlewellan
N20003337,Slieve_Croob_G4,down|dundrum
N20003339,Slieve_Croob_H2,down|dundrum
N20003340,Slieve_Croob_H3,down|dundrum
N20003338,Slieve_Croob_H1,down|dundrum
N20003335,Slieve_Croob_F3,down|killough
N20003330,Slieve_Croob_F2,down|seaforde
N20003329,Slieve_Croob_F1,down|seaforde
N20003324,Slieve_Croob_C3,down|seaforde
N20003326,Slieve_Croob_C5,down|dunmore
N20003325,Slieve_Croob_C4,down|dunmore
N20003332,Slieve_Croob_G1,down|dundrum
N20003333,Slieve_Croob_G2,down|dundrum
N20003334,Slieve_Croob_G3,down|castlewellan
N20003336,Slieve_Croob_E4,banbridge|garran
N20003327,Slieve_Croob_E2,banbridge|garran
N20003323,Slieve_Croob_E1,banbridge|garran
N20000591,Lagan_River_N3,banbridge|katesbridge
N20000593,Lagan_River_N5,banbridge|katesbridge
N20000650,Banbridge_P1,banbridge|garran
N20003331,Slieve_Croob_E3,banbridge|garran
N20000655,Banbridge_P3,banbridge|katesbridge
N20000656,Banbridge_P4,banbridge|katesbridge
N20003261,The_Mournes_F1,newryandmourne|spelga
N20003344,Slieve_Croob_J3,down|castlewellan
N20003346,Slieve_Croob_J5,down|castlewellan
N20003257,The_Mournes_A1,down|tollymore
N20003260,The_Mournes_A4,down|tollymore
N20003276,The_Mournes_F3,down|tollymore
N20003280,The_Mournes_F4,newryandmourne|spelga
N20003282,The_Mournes_G2,newryandmourne|binnian
N20003281,The_Mournes_G1,newryandmourne|annalong
N20003287,The_Mournes_H4,newryandmourne|annalong
N20003285,The_Mournes_H2,newryandmourne|annalong
N20003284,The_Mournes_H1,newryandmourne|annalong
N20003283,The_Mournes_J1,newryandmourne|annalong
N20003286,The_Mournes_H3,newryandmourne|annalong
N20003289,The_Mournes_J2,newryandmourne|binnian
N20003309,The_Mournes_K4,newryandmourne|kilkeelsouth
N20003304,The_Mournes_N3,newryandmourne|kilkeelcentral
N20003303,The_Mournes_P2,newryandmourne|kilkeelcentral
N20003305,The_Mournes_P3,newryandmourne|kilkeelsouth
N20003308,The_Mournes_P6,newryandmourne|kilkeelsouth
N20003307,The_Mournes_P5,newryandmourne|kilkeelsouth
N20003306,The_Mournes_P4,newryandmourne|kilkeelcentral
N20003296,The_Mournes_J4,newryandmourne|binnian
N20003297,The_Mournes_L1,newryandmourne|binnian
N20003294,The_Mournes_J3,newryandmourne|binnian
N20003288,The_Mournes_G3,newryandmourne|binnian
N20003292,The_Mournes_G4,newryandmourne|binnian
N20003293,The_Mournes_G5,newryandmourne|lisnacree
N20003298,The_Mournes_L2,newryandmourne|binnian
N20003300,The_Mournes_L3,newryandmourne|binnian
N20003301,The_Mournes_P1,newryandmourne|kilkeelcentral
N20003299,The_Mournes_N1,newryandmourne|kilkeelsouth
N20003302,The_Mournes_N2,newryandmourne|kilkeelsouth
N20003290,The_Mournes_K1,newryandmourne|lisnacree
N20003291,The_Mournes_K2,newryandmourne|lisnacree
N20003310,The_Mournes_K5,newryandmourne|lisnacree
N20003255,Crotlieve_K7,newryandmourne|clonallan
N20003251,Crotlieve_K5,newryandmourne|seaview
N20003249,Crotlieve_K4,newryandmourne|seaview
N20003253,Crotlieve_K6,newryandmourne|seaview
N20003250,Crotlieve_J3,newryandmourne|seaview
N20003252,Crotlieve_L3,newryandmourne|rostrevor
N20003254,Crotlieve_L4,newryandmourne|rostrevor
N20003256,Crotlieve_L5,newryandmourne|rostrevor
N20003295,The_Mournes_K3,newryandmourne|lisnacree
N20003244,Crotlieve_L2,newryandmourne|rostrevor
N20003239,Crotlieve_L1,newryandmourne|rostrevor
N20003230,Crotlieve_G2,newryandmourne|rostrevor
N20003232,Crotlieve_G3,newryandmourne|rostrevor
N20003225,Crotlieve_G1,newryandmourne|mayobridge
N20003226,Crotlieve_E2,newryandmourne|mayobridge
N20003221,Crotlieve_E1,newryandmourne|mayobridge
N20003222,Crotlieve_C3,newryandmourne|mayobridge
N20003231,Crotlieve_E3,newryandmourne|ballycrossan
N20003234,Crotlieve_G4,newryandmourne|ballycrossan
N20003235,Crotlieve_G5,newryandmourne|seaview
N20003240,Crotlieve_J2,newryandmourne|seaview
N20003246,Crotlieve_K2,newryandmourne|seaview
N20003243,Crotlieve_H4,newryandmourne|clonallan
N20003245,Crotlieve_H5,newryandmourne|clonallan
N20003247,Crotlieve_H6,newryandmourne|clonallan
N20003248,Crotlieve_K3,newryandmourne|clonallan
N20003242,Crotlieve_K1,newryandmourne|clonallan
N20003241,Crotlieve_H3,newryandmourne|clonallan
N20003238,Crotlieve_H2,newryandmourne|clonallan
N20003237,Crotlieve_J1,newryandmourne|clonallan
N20003236,Crotlieve_H1,newryandmourne|clonallan
N20003204,Newry_N3,newryandmourne|fathom
N20003205,Newry_P3,newryandmourne|forkhill
N20003202,Newry_N2,newryandmourne|fathom
N20003201,Newry_P1,newryandmourne|fathom
N20003233,Crotlieve_F4,newryandmourne|ballycrossan
N20003229,Crotlieve_F3,newryandmourne|ballycrossan
N20003228,Crotlieve_F2,newryandmourne|ballycrossan
N20003192,Newry_J2,newryandmourne|stmarys
N20003197,Newry_J3,newryandmourne|stmarys
N20003227,Crotlieve_F1,newryandmourne|ballycrossan
N20003223,Crotlieve_C4,newryandmourne|ballycrossan
N20003169,Newry_D4,newryandmourne|windsorhill
N20003168,Newry_D3,newryandmourne|windsorhill
N20003175,Newry_G1,newryandmourne|stpatricks
N20003178,Newry_E4,newryandmourne|stpatricks
N20003181,Newry_G3,newryandmourne|stpatricks
N20003180,Newry_G2,newryandmourne|stpatricks
N20003187,Newry_L1,newryandmourne|stmarys
N20003184,Newry_G4,newryandmourne|stpatricks
N20003224,Crotlieve_C5,newryandmourne|ballycrossan
N20003189,Newry_J1,newryandmourne|stmarys
N20003190,Newry_L2,newryandmourne|stmarys
N20003191,Newry_K2,newryandmourne|drumalane
N20003186,Newry_H3,newryandmourne|daisyhill
N20003188,Newry_K1,newryandmourne|drumalane
N20003183,Newry_H1,newryandmourne|daisyhill
N20003185,Newry_H2,newryandmourne|drumalane
N20003179,Newry_E5,newryandmourne|stpatricks
N20003170,Newry_E1,newryandmourne|drumgullion
N20003172,Newry_E2,newryandmourne|drumgullion
N20003174,Newry_E3,newryandmourne|drumgullion
N20003167,Newry_C3,newryandmourne|ballybot
N20003171,Newry_C4,newryandmourne|ballybot
N20003176,Newry_F2,newryandmourne|daisyhill
N20003182,Newry_F4,newryandmourne|daisyhill
N20003177,Newry_F3,newryandmourne|daisyhill
N20003173,Newry_F1,newryandmourne|derrymore
N20003194,Newry_K3,newryandmourne|drumalane
N20003196,Newry_K4,newryandmourne|drumalane
N20003193,Newry_L3,newryandmourne|drumalane
N20003195,Newry_L4,newryandmourne|drumalane
N20003198,Newry_L5,newryandmourne|fathom
N20003199,Newry_L6,newryandmourne|drumalane
N20003200,Newry_N1,newryandmourne|fathom
N20003129,Slieve_Gullion_F3,newryandmourne|camlough
N20003124,Slieve_Gullion_E5,newryandmourne|camlough
N20003130,Slieve_Gullion_F4,newryandmourne|silverbridge
N20003203,Newry_P2,newryandmourne|fathom
N20003206,Newry_P4,newryandmourne|fathom
N20003135,Slieve_Gullion_L1,newryandmourne|forkhill
N20003138,Slieve_Gullion_F5,newryandmourne|forkhill
N20003143,Slieve_Gullion_J4,newryandmourne|forkhill
N20003149,Slieve_Gullion_L4,newryandmourne|forkhill
N20003139,Slieve_Gullion_L2,newryandmourne|forkhill
N20003145,Slieve_Gullion_L3,newryandmourne|forkhill
N20003142,Slieve_Gullion_J3,newryandmourne|silverbridge
N20003141,Slieve_Gullion_G4,newryandmourne|silverbridge
N20003148,Slieve_Gullion_K4,newryandmourne|creggan
N20003151,Slieve_Gullion_K5,newryandmourne|creggan
N20003144,Slieve_Gullion_K3,newryandmourne|creggan
N20003140,Slieve_Gullion_H3,newryandmourne|creggan
N20003146,Slieve_Gullion_N1,newryandmourne|crossmaglen
N20003147,Slieve_Gullion_N2,newryandmourne|crossmaglen
N20003150,Slieve_Gullion_N3,newryandmourne|crossmaglen
N20003153,Slieve_Gullion_H5,newryandmourne|crossmaglen
N20003152,Slieve_Gullion_H4,newryandmourne|crossmaglen
N20003125,Slieve_Gullion_H1,newryandmourne|newtownhamilton
N20003128,Slieve_Gullion_G2,newryandmourne|newtownhamilton
N20003131,Slieve_Gullion_H2,newryandmourne|creggan
N20003132,Slieve_Gullion_K1,newryandmourne|creggan
N20003137,Slieve_Gullion_K2,newryandmourne|creggan
N20003133,Slieve_Gullion_G3,newryandmourne|silverbridge
N20003134,Slieve_Gullion_J1,newryandmourne|silverbridge
N20003136,Slieve_Gullion_J2,newryandmourne|silverbridge
N20003127,Slieve_Gullion_G1,newryandmourne|silverbridge
N20003126,Slieve_Gullion_F2,newryandmourne|camlough
N20003107,Slieve_Gullion_B3,newryandmourne|newtownhamilton
N20003106,Slieve_Gullion_B2,newryandmourne|camlough
N20000704,Cusher_H3,armagh|poyntzpass
N20000708,Cusher_H4,armagh|markethill
N20000706,Cusher_L3,armagh|killeen
N20000709,Cusher_K6,armagh|carrigatuke
N20003104,Slieve_Gullion_B1,newryandmourne|newtownhamilton
N20003119,Slieve_Gullion_B4,newryandmourne|newtownhamilton
N20000710,Cusher_L5,armagh|carrigatuke
N20000355,Armagh_K6,armagh|derrynoose
N20000354,Armagh_K5,armagh|derrynoose
N20000705,Cusher_L2,armagh|carrigatuke
N20000350,Armagh_L3,armagh|carrigatuke
N20000352,Armagh_L5,armagh|keady
N20000349,Armagh_L2,armagh|keady
N20000348,Armagh_L1,armagh|keady
N20000351,Armagh_L4,armagh|keady
N20000353,Armagh_K4,armagh|derrynoose
N20000707,Cusher_L4,armagh|carrigatuke
N20000701,Cusher_L1,armagh|killeen
N20000343,Armagh_J5,armagh|milford
N20000346,Armagh_K2,armagh|killylea
N20000344,Armagh_K1,armagh|killylea
N20000345,Armagh_J6,armagh|milford
N20000338,Armagh_J2,armagh|milford
N20000341,Armagh_J4,armagh|milford
N20000337,Armagh_H5,armagh|demesne
N20000336,Armagh_H4,armagh|demesne
N20000339,Armagh_J3,armagh|milford
N20000335,Armagh_G6,armagh|milford
N20000329,Armagh_G3,armagh|downs
N20000327,Armagh_F6,armagh|downs
N20000330,Armagh_G4,armagh|downs
N20000325,Armagh_G1,armagh|demesne
N20000331,Armagh_G5,armagh|demesne
N20000334,Armagh_H3,armagh|demesne
N20000332,Armagh_H1,armagh|demesne
N20000328,Armagh_G2,armagh|demesne
N20000324,Armagh_C5,armagh|demesne
N20000326,Armagh_C6,armagh|themall
N20000333,Armagh_H2,armagh|demesne
N20000688,Cusher_E5,armagh|killeen
N20000693,Cusher_K1,armagh|killeen
N20000699,Cusher_K3,armagh|killeen
N20000702,Cusher_K4,armagh|killeen
N20000697,Cusher_J2,armagh|markethill
N20000698,Cusher_J3,armagh|markethill
N20000696,Cusher_J1,armagh|markethill
N20000700,Cusher_J4,armagh|markethill
N20000703,Cusher_K5,armagh|markethill
N20000695,Cusher_K2,armagh|markethill
N20000691,Cusher_G4,armagh|hamiltonsbawn
N20000690,Cusher_G3,armagh|hamiltonsbawn
N20000689,Cusher_G2,armagh|hamiltonsbawn
N20000687,Cusher_G1,armagh|hamiltonsbawn
N20000692,Cusher_H1,armagh|poyntzpass
N20000644,Banbridge_F5,banbridge|loughbrickland
N20000642,Banbridge_F4,banbridge|loughbrickland
N20000646,Banbridge_N1,banbridge|loughbrickland
N20000647,Banbridge_N2,banbridge|loughbrickland
N20000649,Banbridge_N3,banbridge|loughbrickland
N20000652,Banbridge_N4,banbridge|loughbrickland
N20000654,Banbridge_N5,armagh|poyntzpass
N20000694,Cusher_H2,armagh|poyntzpass
N20003101,Slieve_Gullion_A1,newryandmourne|tullyhappy
N20003102,Slieve_Gullion_A2,newryandmourne|tullyhappy
N20003103,Slieve_Gullion_A3,newryandmourne|tullyhappy
N20003121,Slieve_Gullion_F1,newryandmourne|camlough
N20003111,Slieve_Gullion_E1,newryandmourne|bessbrook
N20003122,Slieve_Gullion_E3,newryandmourne|derrymore
N20003116,Slieve_Gullion_E2,newryandmourne|bessbrook
N20003118,Slieve_Gullion_D4,newryandmourne|bessbrook
N20003123,Slieve_Gullion_E4,newryandmourne|derrymore
N20003117,Slieve_Gullion_D3,newryandmourne|derrymore
N20003110,Slieve_Gullion_C2,newryandmourne|derrymore
N20003113,Slieve_Gullion_D2,newryandmourne|bessbrook
N20003109,Slieve_Gullion_D1,newryandmourne|bessbrook
N20003105,Slieve_Gullion_A4,newryandmourne|bessbrook
N20003212,Crotlieve_C1,newryandmourne|tullyhappy
N20003108,Slieve_Gullion_C1,newryandmourne|tullyhappy
N20003115,Slieve_Gullion_C5,newryandmourne|derrymore
N20003120,Slieve_Gullion_D5,newryandmourne|derrymore
N20003114,Slieve_Gullion_C4,newryandmourne|ballybot
N20003157,Newry_A2,newryandmourne|drumgullion
N20003162,Newry_C1,newryandmourne|ballybot
N20003166,Newry_C2,newryandmourne|ballybot
N20003164,Newry_A5,newryandmourne|drumgullion
N20003159,Newry_A3,newryandmourne|drumgullion
N20003161,Newry_A4,newryandmourne|drumgullion
N20003154,Newry_A1,newryandmourne|windsorhill
N20003112,Slieve_Gullion_C3,newryandmourne|drumgullion
N20003156,Newry_B2,newryandmourne|donaghmore
N20003158,Newry_B3,newryandmourne|windsorhill
N20003163,Newry_D1,newryandmourne|windsorhill
N20003160,Newry_B4,newryandmourne|donaghmore
N20003165,Newry_D2,newryandmourne|windsorhill
N20003155,Newry_B1,newryandmourne|donaghmore
N20003215,Crotlieve_C2,newryandmourne|donaghmore
N20003211,Crotlieve_B1,newryandmourne|donaghmore
N20003207,Crotlieve_A1,newryandmourne|tullyhappy
N20003210,Crotlieve_A4,newryandmourne|donaghmore
N20003208,Crotlieve_A2,newryandmourne|donaghmore
N20003209,Crotlieve_A3,newryandmourne|mayobridge
N20003214,Crotlieve_B2,newryandmourne|mayobridge
N20003216,Crotlieve_B3,newryandmourne|mayobridge
N20003219,Crotlieve_B4,newryandmourne|mayobridge
N20003217,Crotlieve_D1,newryandmourne|spelga
N20003218,Crotlieve_D2,newryandmourne|spelga
N20003220,Crotlieve_D3,newryandmourne|spelga
N20003213,Crotlieve_A5,newryandmourne|spelga
N20000661,Banbridge_Q3,banbridge|rathfriland
N20000663,Banbridge_Q5,banbridge|rathfriland
N20000659,Banbridge_Q1,banbridge|rathfriland
N20000662,Banbridge_Q4,banbridge|rathfriland
N20000660,Banbridge_Q2,banbridge|rathfriland
N20000657,Banbridge_L5,banbridge|katesbridge
N20000658,Banbridge_P5,banbridge|katesbridge
N20000651,Banbridge_P2,banbridge|katesbridge
N20000653,Banbridge_L4,banbridge|bannside
N20000645,Banbridge_L2,banbridge|bannside
N20000648,Banbridge_L3,banbridge|bannside
N20000643,Banbridge_K5,banbridge|fort
N20000641,Banbridge_K4,banbridge|ballydown
N20000640,Banbridge_K3,banbridge|fort
N20000639,Banbridge_H5,banbridge|banbridgewest
N20000638,Banbridge_K2,banbridge|banbridgewest
N20000636,Banbridge_H4,banbridge|banbridgewest
N20000632,Banbridge_G3,banbridge|banbridgewest
N20000630,Banbridge_G2,banbridge|fort
N20000634,Banbridge_G4,banbridge|banbridgewest
N20000637,Banbridge_K1,banbridge|fort
N20000631,Banbridge_E6,banbridge|fort
N20000633,Banbridge_J4,banbridge|ballydown
N20000635,Banbridge_J5,banbridge|ballydown
N20000592,Lagan_River_N4,banbridge|katesbridge
N20000588,Lagan_River_K4,banbridge|quilly
N20000614,Banbridge_L1,banbridge|bannside
N20000628,Banbridge_J3,banbridge|ballydown
N20000613,Banbridge_E2,banbridge|ballydown
N20000618,Banbridge_E4,banbridge|ballydown
N20000617,Banbridge_E3,banbridge|ballydown
N20000612,Banbridge_E1,banbridge|seapatrick
N20000623,Banbridge_J1,banbridge|ballydown
N20000626,Banbridge_J2,banbridge|ballydown
N20000624,Banbridge_G1,banbridge|fort
N20000622,Banbridge_D7,banbridge|banbridgewest
N20000627,Banbridge_H3,banbridge|banbridgewest
N20000625,Banbridge_H2,banbridge|banbridgewest
N20000619,Banbridge_D6,banbridge|edenderry
N20000615,Banbridge_D4,banbridge|lawrencetown
N20000621,Banbridge_H1,banbridge|edenderry
N20000611,Banbridge_D3,banbridge|edenderry
N20000616,Banbridge_D5,banbridge|edenderry
N20000620,Banbridge_E5,banbridge|ballydown
N20000610,Banbridge_C4,banbridge|seapatrick
N20000607,Banbridge_D2,banbridge|lawrencetown
N20000604,Banbridge_C1,banbridge|seapatrick
N20000608,Banbridge_C2,banbridge|seapatrick
N20000609,Banbridge_C3,banbridge|ballydown
N20000603,Banbridge_D1,banbridge|seapatrick
N20000599,Banbridge_A5,banbridge|lawrencetown
N20000585,Lagan_River_J3,banbridge|lawrencetown
N20000586,Lagan_River_J4,banbridge|quilly
N20000581,Lagan_River_G4,craigavon|waringstown
N20000580,Lagan_River_G3,craigavon|waringstown
N20000564,Lagan_River_E1,craigavon|waringstown
N20000567,Lagan_River_E2,craigavon|waringstown
N20000572,Lagan_River_E3,craigavon|waringstown
N20000578,Lagan_River_H3,banbridge|dromoresouth
N20000579,Lagan_River_J2,banbridge|quilly
N20000583,Lagan_River_K3,banbridge|dromoresouth
N20000577,Lagan_River_H2,banbridge|dromoresouth
N20000576,Lagan_River_H1,banbridge|dromoresouth
N20000573,Lagan_River_F3,banbridge|dromoresouth
N20000574,Lagan_River_F4,banbridge|dromoresouth
N20000575,Lagan_River_F5,banbridge|dromoresouth
N20000571,Lagan_River_D3,banbridge|dromorenorth
N20000566,Lagan_River_F1,banbridge|dromorenorth
N20000570,Lagan_River_F2,banbridge|dromorenorth
N20000563,Lagan_River_K1,banbridge|dromorenorth
N20000565,Lagan_River_D1,banbridge|dromorenorth
N20000568,Lagan_River_D2,banbridge|dromorenorth
N20000560,Lagan_River_J1,banbridge|quilly
N20002284,Downshire_West_G3,lisburn|moira
N20002277,Downshire_West_B5,lisburn|hillsborough
N20002259,Downshire_West_B2,lisburn|maze
N20002324,Killultagh_G5,lisburn|magheragall
N20002323,Killultagh_H4,lisburn|magheragall
N20002322,Killultagh_H3,lisburn|magheragall
N20002325,Killultagh_H5,lisburn|magheragall
N20002268,Downshire_West_G1,lisburn|moira
N20002276,Downshire_West_G2,lisburn|moira
N20002273,Downshire_West_C4,lisburn|moira
N20002275,Downshire_West_C5,lisburn|moira
N20002272,Downshire_West_D6,lisburn|moira
N20002267,Downshire_West_D3,lisburn|moira
N20002264,Downshire_West_C2,lisburn|moira
N20002266,Downshire_West_C3,lisburn|moira
N20002262,Downshire_West_C1,lisburn|moira
N20002263,Downshire_West_D1,lisburn|moira
N20002265,Downshire_West_D2,lisburn|moira
N20002270,Downshire_West_D4,lisburn|moira
N20002271,Downshire_West_D5,lisburn|moira
N20000482,Lurgan_A5,craigavon|aghagallon
N20000501,Lurgan_H1,craigavon|magheralin
N20000502,Lurgan_H2,craigavon|magheralin
N20000518,Lurgan_J3,craigavon|magheralin
N20000521,Lurgan_B4,craigavon|magheralin
N20000513,Lurgan_H4,craigavon|magheralin
N20000507,Lurgan_H3,craigavon|magheralin
N20000562,Lagan_River_C3,banbridge|quilly
N20000559,Lagan_River_C2,craigavon|magheralin
N20000551,Lagan_River_C1,craigavon|magheralin
N20000561,Lagan_River_B3,craigavon|waringstown
N20000558,Lagan_River_B2,craigavon|waringstown
N20000557,Lagan_River_B1,craigavon|waringstown
N20000555,Lagan_River_A3,craigavon|waringstown
N20000556,Lagan_River_A4,craigavon|waringstown
N20000552,Lagan_River_A1,craigavon|waringstown
N20000554,Lagan_River_A2,craigavon|waringstown
N20000553,Lagan_River_G1,craigavon|bleary
N20000454,Craigavon_G5,craigavon|drumgask
N20000458,Craigavon_L1,craigavon|kernan
N20000452,Craigavon_G3,craigavon|drumgask
N20000448,Craigavon_G1,craigavon|drumgask
N20000449,Craigavon_G2,craigavon|drumgask
N20000453,Craigavon_G4,craigavon|drumgask
N20000445,Craigavon_E5,craigavon|drumgask
N20000442,Craigavon_E4,craigavon|drumgask
N20000437,Craigavon_D3,craigavon|drumgor
N20000439,Craigavon_E3,craigavon|drumgask
N20000550,Lurgan_T4,craigavon|mourneview
N20000546,Lurgan_T2,craigavon|mourneview
N20000540,Lurgan_Q4,craigavon|church
N20000534,Lurgan_Q2,craigavon|church
N20000536,Lurgan_R3,craigavon|taghnevan
N20000544,Lurgan_T1,craigavon|mourneview
N20000541,Lurgan_R4,craigavon|taghnevan
N20000532,Lurgan_R2,craigavon|taghnevan
N20000538,Lurgan_N4,craigavon|taghnevan
N20000543,Lurgan_R5,craigavon|taghnevan
N20000432,Craigavon_E2,craigavon|tullygally
N20000435,Craigavon_D2,craigavon|drumgor
N20000429,Craigavon_B5,craigavon|tullygally
N20000431,Craigavon_E1,craigavon|tullygally
N20000535,Lurgan_N3,craigavon|taghnevan
N20000530,Lurgan_N2,craigavon|taghnevan
N20000511,Lurgan_F6,craigavon|court
N20000522,Lurgan_N1,craigavon|court
N20000528,Lurgan_R1,craigavon|taghnevan
N20000524,Lurgan_L2,craigavon|court
N20000527,Lurgan_Q1,craigavon|church
N20000525,Lurgan_L3,craigavon|court
N20000516,Lurgan_L1,craigavon|court
N20000508,Lurgan_F5,craigavon|court
N20000509,Lurgan_G4,craigavon|court
N20000512,Lurgan_K1,craigavon|parklake
N20000515,Lurgan_K2,craigavon|parklake
N20000519,Lurgan_K3,craigavon|parklake
N20000523,Lurgan_P2,craigavon|parklake
N20000529,Lurgan_P3,craigavon|parklake
N20000526,Lurgan_K4,craigavon|parklake
N20000539,Lurgan_Q3,craigavon|mourneview
N20000537,Lurgan_S1,craigavon|knocknashane
N20000548,Lurgan_T3,craigavon|mourneview
N20000549,Lurgan_S5,craigavon|knocknashane
N20000547,Lurgan_S4,craigavon|mourneview
N20000545,Lurgan_S3,craigavon|knocknashane
N20000542,Lurgan_S2,craigavon|knocknashane
N20000533,Lurgan_P5,craigavon|parklake
N20000531,Lurgan_P4,craigavon|magheralin
N20000517,Lurgan_J2,craigavon|magheralin
N20000520,Lurgan_J4,craigavon|magheralin
N20000514,Lurgan_P1,craigavon|parklake
N20000510,Lurgan_J1,craigavon|magheralin
N20000488,Lurgan_B3,craigavon|aghagallon
N20000495,Lurgan_D4,craigavon|parklake
N20000499,Lurgan_D5,craigavon|parklake
N20000503,Lurgan_G1,craigavon|parklake
N20000505,Lurgan_G2,craigavon|woodville
N20000494,Lurgan_E4,craigavon|drumnamoe
N20000491,Lurgan_E2,craigavon|drumnamoe
N20000489,Lurgan_D3,craigavon|drumnamoe
N20000490,Lurgan_E1,craigavon|drumnamoe
N20000486,Lurgan_D2,craigavon|aghagallon
N20000485,Lurgan_D1,craigavon|aghagallon
N20000480,Lurgan_A4,craigavon|aghagallon
N20000481,Lurgan_B2,craigavon|aghagallon
N20000483,Lurgan_C1,craigavon|aghagallon
N20000487,Lurgan_C3,craigavon|woodville
N20000484,Lurgan_C2,craigavon|kinnegoe
N20000492,Lurgan_E3,craigavon|woodville
N20000493,Lurgan_C4,craigavon|woodville
N20000500,Lurgan_F3,craigavon|woodville
N20000498,Lurgan_E5,craigavon|woodville
N20000506,Lurgan_G3,craigavon|woodville
N20000504,Lurgan_F4,craigavon|woodville
N20000496,Lurgan_F1,craigavon|kinnegoe
N20000425,Craigavon_B1,craigavon|kinnegoe
N20000497,Lurgan_F2,craigavon|kinnegoe
N20000426,Craigavon_B2,craigavon|kinnegoe
N20000427,Craigavon_B3,craigavon|kinnegoe
N20000424,Craigavon_A4,craigavon|kinnegoe
N20000423,Craigavon_A3,craigavon|kinnegoe
N20000422,Craigavon_A2,craigavon|kinnegoe
N20000365,Portadown_B5,craigavon|ballyoran
N20000428,Craigavon_B4,craigavon|kinnegoe
N20000434,Craigavon_D1,craigavon|drumgor
N20000433,Craigavon_C2,craigavon|drumgor
N20000436,Craigavon_F1,craigavon|kernan
N20000430,Craigavon_C1,craigavon|kernan
N20000443,Craigavon_F3,craigavon|kernan
N20000446,Craigavon_J1,craigavon|kernan
N20000451,Craigavon_J2,craigavon|kernan
N20000455,Craigavon_F6,craigavon|kernan
N20000438,Craigavon_F2,craigavon|kernan
N20000444,Craigavon_F4,craigavon|kernan
N20000440,Craigavon_C3,craigavon|kernan
N20000441,Craigavon_C4,craigavon|kernan
N20000447,Craigavon_F5,craigavon|kernan
N20000464,Craigavon_N2,craigavon|kernan
N20000461,Craigavon_J4,craigavon|kernan
N20000457,Craigavon_J3,craigavon|kernan
N20000462,Craigavon_N1,craigavon|kernan
N20000463,Craigavon_K1,craigavon|killycomain
N20000460,Craigavon_H4,craigavon|killycomain
N20000384,Portadown_H1,craigavon|edenderry
N20000377,Portadown_F1,craigavon|edenderry
N20000459,Craigavon_H3,craigavon|kernan
N20000456,Craigavon_H2,craigavon|kernan
N20000450,Craigavon_H1,craigavon|kernan
N20000370,Portadown_C1,craigavon|ballyoran
N20000374,Portadown_C3,craigavon|ballyoran
N20000376,Portadown_D4,craigavon|corcrain
N20000371,Portadown_D1,craigavon|ballyoran
N20000373,Portadown_D2,craigavon|ballyoran
